smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
O=c1nc([N+](=O)[O-])[nH]c2nc3c(nc12)c([N+](=O)[O-])c([N+](=O)[O-])c1c3oc2c([N+](=O)[O-])nn([N+](=O)[O-])c21,1.8967322,7.7670827,28.34315,5.1096125,2.7151535,530.4603,92.56979,143.62396,4.183406276790819
O=[N+]([O-])c1c([N+](=O)[O-])n2nnnc2c2c(O)oc(O)c12,1.8941429,7.629626,27.065773,4.6818485,2.587081,553.77625,-114.88139,234.77174,3.7448440005196426
O=c1c([N+](=O)[O-])n[nH]c2c([N+](=O)[O-])c([N+](=O)[O-])nn12,1.9445888,8.533184,34.410564,5.666045,3.3867302,596.9378,155.56125,243.58061,3.53015909737067
O=c1[nH]c(=O)n2c([N+](=O)[O-])nc([N+](=O)[O-])c2[nH]1,1.8918942,7.49174,26.078112,3.858399,2.2949834,599.88434,-291.70325,254.42029,3.460688120302094
O=c1[nH]c2nc([N+](=O)[O-])c([N+](=O)[O-])c(=O)n2nc1[N+](=O)[O-],1.9411852,8.118526,31.134714,4.9000807,2.8400776,580.4339,-97.441895,223.4485,3.619789074977623
O=c1[nH]cc([N+](=O)[O-])n2nnc([N+](=O)[O-])c12,1.8665503,7.7921224,28.046515,4.9420295,2.899896,589.18604,84.722595,269.00388,3.5275534842928753
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nnc12,1.9258931,8.2884865,32.23974,5.615242,3.166849,563.1761,78.36331,206.28244,3.5798713114353715
O=c1nc([N+](=O)[O-])[nH]c2c1c([N+](=O)[O-])nn2[N+](=O)[O-],1.9124254,8.340407,32.612827,5.3873725,3.243309,602.79254,63.449177,149.05096,3.8982950973706707
O=c1[nH]c(=O)n([N+](=O)[O-])c2nc3c([N+](=O)[O-])nn([N+](=O)[O-])c3nc12,1.945655,8.078942,31.00387,4.837028,2.8118107,582.4717,29.935152,140.32094,3.9714955443746334
O=c1[nH]c([N+](=O)[O-])c(O)c2oc([N+](=O)[O-])nc12,1.8804264,7.4308095,25.642696,4.2155814,2.3088527,549.68427,-398.5129,276.4289,3.886897351071325
O=c1nc2[nH]cc([N+](=O)[O-])n2c(=O)n1[N+](=O)[O-],1.8881539,7.69489,27.667896,4.3080544,2.5772805,600.6,-191.66705,161.74237,4.042466581840557
O=[N+]([O-])c1[nH]c2c(O)[nH]c(O)c2c1[N+](=O)[O-],1.8756461,7.300861,24.748543,3.9964073,2.3253832,585.165,-373.68723,279.6627,3.8092990247988805
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(n1)c1c([N+](=O)[O-])nn([N+](=O)[O-])c1c1nnnn12,1.8743978,8.056523,30.236074,5.7554455,3.243478,562.1021,576.1652,149.1866,3.9057984353509223
O=c1[nH]n([N+](=O)[O-])c(=O)c2c([N+](=O)[O-])c([N+](=O)[O-])[nH]c12,1.9320879,8.161337,31.428366,5.090384,2.9797578,585.69415,-157.24725,185.65585,3.8710510024920293
O=[N+]([O-])c1nc2c3c([N+](=O)[O-])c([N+](=O)[O-])[nH]c3c3cnc4c(c([N+](=O)[O-])nn4[N+](=O)[O-])c3n2n1,1.884693,7.843155,28.758005,5.3517056,2.941937,549.4113,385.14078,153.30347,4.18639597536616
O=[N+]([O-])c1nc2c3c([N+](=O)[O-])[nH]nc3nc([N+](=O)[O-])n2n1,1.8962665,8.136415,30.973215,5.413883,3.1796734,587.71173,390.44785,241.02667,3.7987480738734654
Nc1c([N+](=O)[O-])c([N+](=O)[O-])nc2c1nnc1nc3[nH]c([N+](=O)[O-])nc(=O)c3c([N+](=O)[O-])c12,1.8515294,7.370347,25.163124,4.6355753,2.52018,544.75085,182.1146,226.91246,3.9361111162778695
Nc1c([N+](=O)[O-])c2nnn([N+](=O)[O-])c2c2c1c([N+](=O)[O-])c([N+](=O)[O-])c1c2nnn1[N+](=O)[O-],1.90574,8.262875,32.060085,5.868564,3.3752348,573.1068,473.51932,129.64049,4.223652602124444
O=c1c2cc([N+](=O)[O-])[nH]c2c([N+](=O)[O-])nn1[N+](=O)[O-],1.8741993,8.024473,29.899435,5.4256816,3.1335442,577.40076,34.057407,147.784,3.8598221742937477
O=c1nc2oc([N+](=O)[O-])c([N+](=O)[O-])c2c([N+](=O)[O-])c2c([N+](=O)[O-])[nH]nc12,1.8908494,7.9135404,29.146357,5.3139052,2.8570216,537.24536,-17.864424,235.80762,3.820610091470349
O=c1[nH]c2c([N+](=O)[O-])c3cn([N+](=O)[O-])nc3nc2c(=O)n1[N+](=O)[O-],1.9131722,7.777362,28.513088,4.772333,2.6856296,563.3373,-32.541042,155.78311,3.9864493905284792
O=[N+]([O-])c1cc2c([N+](=O)[O-])c3nnnn3c([N+](=O)[O-])c2[nH]1,1.8712826,7.9097495,28.932037,5.539843,3.140857,567.67694,389.5416,258.24484,3.698859005047554
O=c1c2cnn([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8982694,8.393453,32.7779,5.457847,3.3774045,619.83405,3.4686458,128.49341,4.114539844208393
O=c1c2nc3c(nc2n([N+](=O)[O-])c(=O)n1[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1cnn([N+](=O)[O-])c13,1.9317532,8.126359,31.248653,5.376678,2.9751482,551.6534,113.64627,145.24835,4.2165934001153245
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])n1[N+](=O)[O-],1.9664338,9.020029,38.418766,5.8313193,3.7331376,641.19794,-90.652435,153.43642,3.7793229973464273
O=c1[nH]c(=O)n([N+](=O)[O-])c2c([N+](=O)[O-])onc12,1.9145349,8.087589,30.660727,5.0042124,2.9055927,581.81836,-159.01643,120.23784,3.6739527356867097
O=c1[nH]c(=O)c2nc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2[nH]1,1.903423,7.62999,27.21312,4.4020996,2.464881,562.9066,-275.8536,208.49051,3.288090613439163
O=c1c2n[nH]nc2n(C=N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.8895266,8.033608,30.141064,4.8641553,3.0188925,622.03107,71.37169,149.45027,4.284670662981531
O=c1c2c(c([N+](=O)[O-])c([N+](=O)[O-])n3ncnc23)n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9146651,8.1894655,31.501656,5.3798347,3.077136,571.1933,58.873432,115.92299,3.918835604308227
Nc1[nH]c(=O)nc2c1c([N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-],1.8931712,7.9478207,29.461674,4.820002,2.9222875,610.11725,-67.18465,142.67075,3.681704848645875
O=c1c2c([N+](=O)[O-])c[nH]c2nc([N+](=O)[O-])n1[N+](=O)[O-],1.8663888,7.9287076,29.168362,5.1842394,3.0088816,580.4946,-24.910887,138.3214,3.63416586660144
O=c1nc([N+](=O)[O-])[nH]c2nc3c([N+](=O)[O-])c4nnnn4c([N+](=O)[O-])c3cc12,1.8426269,7.326709,24.623829,4.68844,2.5177517,539.03906,279.84106,240.49167,3.7010093298213897
O=[N+]([O-])c1nc2c3[nH]nc([N+](=O)[O-])c3nc([N+](=O)[O-])n2n1,1.8991408,8.16794,31.252638,5.460634,3.206207,587.11566,397.8184,244.55046,3.7825310698248815
Nc1nn([N+](=O)[O-])c2c(=O)n([N+](=O)[O-])c(=O)n([N+](=O)[O-])c12,1.9551424,8.589763,34.98732,5.380489,3.376727,628.0014,-23.163969,141.6351,4.194248748637298
O=[N+]([O-])Nc1c([N+](=O)[O-])c([N+](=O)[O-])n2c([N+](=O)[O-])c3nc([N+](=O)[O-])nnc3c([N+](=O)[O-])c12,1.9358387,8.650096,35.376698,6.172991,3.6103997,581.5374,370.1017,129.8819,4.060281522615718
Nc1c([N+](=O)[O-])c([N+](=O)[O-])nc2c(=O)[nH]c([N+](=O)[O-])nc12,1.8926148,7.6526003,27.384062,4.54441,2.6261058,580.3607,-81.22172,228.23204,3.5801311728797227
O=[N+]([O-])c1nn([N+](=O)[O-])c2c([N+](=O)[O-])n3nnc([N+](=O)[O-])c3c([N+](=O)[O-])c12,1.9442407,8.856781,37.06568,6.5387816,3.8527322,584.50885,464.97806,121.69792,4.013326828576917
O=c1[nH]c2nc([N+](=O)[O-])n([N+](=O)[O-])c(=O)c2[nH]1,1.902295,7.690071,27.748444,4.2008643,2.510224,600.6488,-206.9398,145.89507,3.5658358126097873
N=c1c2nc3c(nc2[nH]c(=O)n1[N+](=O)[O-])[nH]c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])c13,1.8668056,7.273499,24.727116,4.160435,2.3767552,573.64404,42.094425,181.85434,4.1028300714270625
O=c1[nH]c2c([N+](=O)[O-])ncnc2c(=O)n1[N+](=O)[O-],1.8798647,7.4989605,26.328308,4.3042803,2.466583,574.4926,-129.62997,158.02617,3.541093310607298
O=c1[nH]nc([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nnc12,1.9001926,8.191959,31.328367,5.581832,3.1990902,572.76526,205.43964,206.8531,3.404574431095357
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2c([N+](=O)[O-])nnn12,1.9355149,8.429511,33.330425,5.455729,3.2553687,598.23816,100.34311,230.33138,3.6288849435245183
NN=c1[nH]c([N+](=O)[O-])nc2c1c([N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-],1.9149802,8.551493,34.337524,5.8112106,3.6350846,626.44696,258.87387,153.39265,4.1669274652815265
O=c1[nH]c2[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2c(=O)n1N[N+](=O)[O-],1.9005105,7.975043,29.68739,4.7035656,2.8590887,610.7738,-237.38945,155.44452,3.8420475365160858
O=[N+]([O-])c1nc2c(nc([N+](=O)[O-])c3nnn([N+](=O)[O-])c32)o1,1.9205948,8.357125,32.948742,5.7675242,3.294383,569.2586,319.28165,130.75217,4.132066292496946
N=c1c2c([N+](=O)[O-])nc3c(c([N+](=O)[O-])nn3[N+](=O)[O-])c2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9364662,8.522896,34.32603,5.8414984,3.4466136,588.8056,340.71542,131.61896,4.295341439739849
O=[N+]([O-])c1cnc2c3[nH]cc([N+](=O)[O-])n3c([N+](=O)[O-])c([N+](=O)[O-])c1-2,1.8438039,7.639433,26.918066,5.342071,2.9123435,545.0028,142.88483,224.90671,3.712260928990018
O=[N+]([O-])c1nn([N+](=O)[O-])c2c([N+](=O)[O-])n3nnnc3c([N+](=O)[O-])c12,1.9461414,8.851145,37.024036,6.4939737,3.8746457,592.9537,585.60394,116.542694,3.873971025143865
O=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])[nH]c12,1.910426,7.8884273,29.10239,4.78938,2.7559316,577.4093,-105.14108,259.4086,3.644154481986056
O=[N+]([O-])N=Cc1c([N+](=O)[O-])nc2c3c([N+](=O)[O-])ncnc3[nH]c([N+](=O)[O-])c1-2,1.8181171,7.4990416,25.760399,5.0864153,2.8310304,556.97174,265.1701,180.0619,4.12557759513623
O=[N+]([O-])c1[nH]nc2nc([N+](=O)[O-])c3c(cnn3[N+](=O)[O-])c12,1.8520936,7.876147,28.692856,5.5526557,3.1757526,571.1396,384.04373,129.13908,3.955649288448363
O=[N+]([O-])c1cc2c([N+](=O)[O-])[nH]c3nnn([N+](=O)[O-])c3c-2n1,1.8417957,7.812532,28.116022,5.419042,3.113993,574.75165,338.09775,135.23416,4.050267102213546
O=[N+]([O-])c1nc2c([N+](=O)[O-])c([N+](=O)[O-])[nH]n2c1[N+](=O)[O-],1.9418236,8.869448,37.050377,6.3191104,3.8318021,604.0862,218.99808,247.40036,3.7404178663973555
O=c1[nH]nc([N+](=O)[O-])c(=N[N+](=O)[O-])[nH]1,1.9190735,8.486354,33.6077,5.077677,3.3654425,666.6481,12.885028,183.5491,3.79237538818694
N=c1c2[nH]nc([N+](=O)[O-])c2[nH]c(=O)n1[N+](=O)[O-],1.9116207,7.9019604,29.520224,4.5336223,2.8465238,630.31366,19.374483,165.1848,3.908426581840555
O=C1c2c([N+](=O)[O-])c([N+](=O)[O-])c3nnn([N+](=O)[O-])c3c2OCC1([N+](=O)[O-])[N+](=O)[O-],1.8966562,8.310087,32.29911,5.8170276,3.3218403,568.28143,-43.02563,117.567764,4.210781520711509
O=c1c2nc([N+](=O)[O-])nc([N+](=O)[O-])c2c([N+](=O)[O-])nn1[N+](=O)[O-],1.9459177,8.615878,35.16426,5.8857718,3.4354699,581.23444,158.64764,145.66579,3.8358751575892187
O=[N+]([O-])c1[nH]c2nnnn2c1[N+](=O)[O-],1.9015659,8.7072315,35.27282,6.036268,3.87828,644.45776,409.63815,258.1123,3.8020627719269573
O=[N+]([O-])c1cc2n3nc([N+](=O)[O-])[nH]c3nc([N+](=O)[O-])c-2n1,1.836599,7.666911,26.949974,5.1044908,2.9106014,572.0669,271.815,243.97353,3.928197466586015
O=c1nc([N+](=O)[O-])n([N+](=O)[O-])c2c([N+](=O)[O-])c3[nH]c(=O)n([N+](=O)[O-])c3nc12,1.9325281,8.148251,31.394981,5.0896745,2.9208856,573.98517,-43.495525,121.32338,4.025616752737263
O=c1[nH]c2cnnc([N+](=O)[O-])c2c(=O)n1[N+](=O)[O-],1.8418795,7.528516,26.109238,4.5854774,2.6339383,575.6946,-59.3167,167.05815,3.573605810607299
O=c1[nH][nH]c2c([N+](=O)[O-])nc([N+](=O)[O-])nc12,1.865638,7.740444,27.836481,4.8012075,2.8342884,593.3152,58.39295,254.82039,3.621990693595202
O=[N+]([O-])C1=C([N+](=O)[O-])C2=C([N+](=O)[O-])Nc3nc([N+](=O)[O-])c([N+](=O)[O-])c(c3[N+](=O)[O-])C2=N1,1.8946238,8.256649,31.867859,5.9143834,3.304869,556.13416,194.42322,226.13046,4.894314329795433
O=c1c2c([N+](=O)[O-])nnn1-n1c([N+](=O)[O-])cc([N+](=O)[O-])c1O2,1.8589765,8.001673,29.471508,5.5725555,3.1135867,557.424,93.53653,248.0354,4.563107154464829
O=c1[nH]c2nc3c([N+](=O)[O-])nn([N+](=O)[O-])c3c([N+](=O)[O-])c2[nH]1,1.9000189,7.8598614,28.96074,4.8346996,2.800796,581.50385,60.684223,134.00156,3.8107715970824536
O=c1c([N+](=O)[O-])nn([N+](=O)[O-])c2c(=O)[nH]c([N+](=O)[O-])nc12,1.9119805,8.12546,31.024107,5.152063,2.98478,579.3439,-57.343807,127.057846,3.8061155085440577
Nc1nc2c(=O)[nH]c([N+](=O)[O-])nc2nc1[N+](=O)[O-],1.8554065,7.256906,24.394457,3.9219122,2.3209782,595.1186,-52.580616,260.00516,3.5255711952226836
O=c1[nH]c2c([N+](=O)[O-])c3nnnn3c([N+](=O)[O-])c2[nH]1,1.9100716,7.750156,28.095207,4.569078,2.6868572,590.90625,175.7615,293.0291,3.4492004228144584
O=[N+]([O-])C1=CN([N+](=O)[O-])c2nc([N+](=O)[O-])nc3c2c1nc1nnn([N+](=O)[O-])c13,1.9002019,8.05061,30.512192,5.546311,3.1387231,563.0057,491.19168,130.39404,4.379211188387359
O=c1c2c(ncn1[N+](=O)[O-])c([N+](=O)[O-])nc1n[nH]c([N+](=O)[O-])c12,1.8683143,7.7198772,27.836958,5.0667243,2.839958,560.3016,188.5203,155.23795,3.9616256290532377
O=c1[nH]c2c(ncn2[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9132334,7.870811,29.151663,4.5179114,2.7135265,602.61554,-136.91545,149.61697,3.988977351071325
O=[N+]([O-])c1ncc2[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2c1[N+](=O)[O-],1.8440998,7.9995823,29.406261,5.762577,3.23279,559.7005,107.82745,222.89293,3.500606417634966
O=[N+]([O-])c1c2nn[nH]c2c([N+](=O)[O-])n2nnnc12,1.887849,8.230818,31.5485,5.762572,3.4577298,601.1785,603.8882,255.61858,3.66675327214576
O=c1nc(N[N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c(=O)c2[nH]1,1.8987857,8.0813675,30.448069,4.9458156,2.9841554,605.7502,-61.979496,129.49648,3.881509298831319
O=[N+]([O-])c1n[nH]c2nc3c(cc12)c([N+](=O)[O-])nn3[N+](=O)[O-],1.846732,7.842693,28.397156,5.431472,3.115519,574.0051,345.00168,135.5932,3.792485725695327
O=[N+]([O-])c1nn2c([N+](=O)[O-])noc2c1[N+](=O)[O-],1.940652,9.023197,38.28706,6.7574053,4.0268407,592.21484,298.5277,246.3236,3.7153004279944017
O=c1c2nc3cc([N+](=O)[O-])n4nnc([N+](=O)[O-])c4c3nc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.8908285,7.876787,29.086096,5.273845,2.903582,549.242,330.60672,139.45201,3.9863800156441744
O=[N+]([O-])c1c([N+](=O)[O-])c([N+](=O)[O-])c2[nH]nnc2c1[N+](=O)[O-],1.9120955,8.557113,34.25353,6.196876,3.6087854,580.01245,269.81955,210.98601,3.400599424627975
O=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])nc12,1.922802,8.158439,31.298874,5.2995167,2.984282,563.0629,-28.209578,205.7286,3.5757613114353717
O=c1nc([N+](=O)[O-])c2[nH]c(=O)n([N+](=O)[O-])c2[nH]1,1.931274,7.760947,28.554619,4.114448,2.482823,607.0378,-229.65138,164.8057,3.7545311972251714
Nc1c([N+](=O)[O-])nnc2[nH]c(=O)c3c([N+](=O)[O-])nn([N+](=O)[O-])c3c12,1.8570478,7.6954565,27.42562,4.894303,2.8585389,585.4915,164.69812,145.47252,3.919196025143865
O=c1c2c([N+](=O)[O-])nc3c([N+](=O)[O-])[nH]c([N+](=O)[O-])c3c2ncn1[N+](=O)[O-],1.8991433,7.873226,29.174473,5.1693177,2.8672142,553.202,57.90183,157.45966,4.100300392473694
O=c1[nH]c2nc([N+](=O)[O-])c3c(c([N+](=O)[O-])nn3[N+](=O)[O-])c2[nH]1,1.8891207,7.815445,28.533382,4.8240013,2.794536,581.5443,56.67275,132.3481,3.8472573858699377
O=[N+]([O-])NN=c1[nH]c([N+](=O)[O-])nc2onc([N+](=O)[O-])c12,1.8915894,8.502476,33.639385,5.8615828,3.6286106,620.0169,251.60886,146.41487,4.1844055389811805
O=c1c2[nH]c(O)cc2n(C=N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.8310317,7.217355,23.864458,4.028821,2.354972,587.9941,-333.56708,163.50648,4.24947196375138
O=c1[nH]c2nc([N+](=O)[O-])oc2c(=O)n1N[N+](=O)[O-],1.8796644,7.826764,28.444227,4.507368,2.7025127,601.9863,-270.20212,148.09009,3.997390425991915
O=[N+]([O-])c1cn2c3nc([N+](=O)[O-])c([N+](=O)[O-])c-3c([N+](=O)[O-])[nH]c2n1,1.8714546,7.866229,28.67934,5.290206,2.9769313,562.97974,166.77298,231.5524,3.879065977066942
Nc1nc2nc3nc([N+](=O)[O-])c([N+](=O)[O-])n3c([N+](=O)[O-])c2[nH]1,1.8319935,7.6066446,26.503094,4.7576556,2.8258448,596.562,201.41748,244.91829,3.6743564732232628
O=[N+]([O-])c1nc2c([N+](=O)[O-])[nH]c([N+](=O)[O-])c2c([N+](=O)[O-])c1[N+](=O)[O-],1.9428728,8.589305,34.844685,6.0847564,3.4723437,567.6717,108.925415,209.0303,3.751328089349819
Nc1nc2nc([N+](=O)[O-])oc2c2nc([N+](=O)[O-])c([N+](=O)[O-])c-2c1[N+](=O)[O-],1.8688715,7.7982883,28.223316,5.1890173,2.8711915,553.3595,85.87363,232.06339,3.8678736366208515
O=c1nc([N+](=O)[O-])[nH]c2nc([N+](=O)[O-])nnc12,1.8682935,7.741909,27.847382,4.707343,2.7560632,587.72473,128.92096,238.803,3.540321431338884
O=c1[nH]c([N+](=O)[O-])nc2nc([N+](=O)[O-])nnc12,1.8808929,7.75738,28.066046,4.6736507,2.7300098,585.7816,126.924866,240.97661,3.57769400658972
O=[N+]([O-])c1nc2c([N+](=O)[O-])n[nH]c2c2[nH]nnc12,1.8471761,7.6637125,27.194147,5.041227,2.9542193,587.52875,417.05655,256.09482,3.854994502914991
O=c1[nH]c2c([N+](=O)[O-])cc([N+](=O)[O-])nc2c2nc([N+](=O)[O-])c([N+](=O)[O-])nc12,1.8836774,7.5455155,26.587156,4.8465343,2.5694687,530.10724,25.990786,218.39876,3.581731731068791
O=c1c2c([N+](=O)[O-])c[nH]c2n2c([N+](=O)[O-])nnc2n1[N+](=O)[O-],1.901245,7.994047,30.041706,5.17745,3.0116365,581.8387,155.57257,142.76125,3.910114230720003
O=[N+]([O-])c1nn([N+](=O)[O-])c2nc3c(nnn3[N+](=O)[O-])c([N+](=O)[O-])c12,1.9536602,8.812008,36.78825,6.300343,3.7476666,592.35474,529.57935,132.1728,4.099790977066942
Nc1c([N+](=O)[O-])[nH]c(=O)c2nnn([N+](=O)[O-])c12,1.8797444,7.8864164,28.947227,4.806951,2.979173,623.7045,89.47513,150.39845,3.8555373510713267
O=c1[nH]nc([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])nc12,1.9163809,8.264208,32.002056,5.6256332,3.176392,563.75854,75.45079,203.83952,3.4383774652815253
O=c1c2c([N+](=O)[O-])nn([N+](=O)[O-])c2c([N+](=O)[O-])cn1[N+](=O)[O-],1.9253241,8.593856,34.72542,6.071627,3.557376,582.5736,108.658875,118.39238,3.968934693219145
O=[N+]([O-])c1c(O)nc([N+](=O)[O-])c2[nH]nnc12,1.8574693,7.779481,27.88167,4.91358,2.904644,593.1085,76.795975,258.33084,3.599927008443144
Nc1nc2c(=O)[nH]nc([N+](=O)[O-])c2c([N+](=O)[O-])c1[N+](=O)[O-],1.8777307,7.7556868,27.939806,4.856078,2.8221834,583.66284,12.006717,217.72055,3.2753873966559457
O=c1c2nc3c(nc2nc([N+](=O)[O-])n1[N+](=O)[O-])c([N+](=O)[O-])nn3[N+](=O)[O-],1.9541785,8.504232,34.434116,5.6686635,3.2848046,577.2474,283.42496,130.34961,4.08810975702219
O=c1cc([N+](=O)[O-])[nH]c2c([N+](=O)[O-])c([N+](=O)[O-])nn12,1.8639611,7.897908,28.71314,5.194556,2.9735365,574.33624,-8.248258,247.02953,3.5560680204475945
O=c1[nH]c2nc(=O)n([N+](=O)[O-])c([N+](=O)[O-])c2[nH]1,1.906055,7.6931324,27.751858,4.170482,2.4905205,600.61316,-217.05783,147.41599,3.5974111972251714
O=c1[nH]c2c([N+](=O)[O-])cc([N+](=O)[O-])nc2nc1[N+](=O)[O-],1.8716995,7.5893483,26.740572,4.7759566,2.625669,551.0863,-56.472225,238.34209,3.33256920613164
O=[N+]([O-])c1cnc2c(n1)nc([N+](=O)[O-])c1c([N+](=O)[O-])[nH]nc12,1.8425559,7.519114,26.167786,5.0679293,2.7775185,547.82184,327.61337,238.21977,3.778788741802142
O=c1c2c3cnn([N+](=O)[O-])c3c([N+](=O)[O-])c([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9147737,8.292755,32.20097,5.5976114,3.23442,576.6535,9.876773,122.40892,4.216361823260517
O=[N+]([O-])N=c1ncn2nnnc2n1[N+](=O)[O-],1.8834357,8.771294,35.69455,6.2641764,4.132472,660.4896,608.8981,110.56279,4.126277496327353
O=[N+]([O-])c1nc([N+](=O)[O-])c2nonc2c1[N+](=O)[O-],1.9217427,8.730335,35.77514,6.699214,3.8181076,565.9226,369.25583,221.18324,3.3476135029149914
O=[N+]([O-])C1=Cc2nc3c4cn[nH]c4c([N+](=O)[O-])c([N+](=O)[O-])c3c3nc([N+](=O)[O-])nc(c23)N1[N+](=O)[O-],1.8262293,7.3886814,25.135122,5.123905,2.7092564,528.0999,326.15256,128.92041,4.273638435258963
O=c1[nH]c2nc3[nH]c4c([N+](=O)[O-])c[nH]c4nc-3c2c(=O)n1[N+](=O)[O-],1.8340188,6.697563,20.843708,3.5319538,1.9152718,545.25824,-126.693504,198.57239,3.7645922445494584
O=[N+]([O-])c1nn([N+](=O)[O-])c2nc3nn([N+](=O)[O-])cc3c([N+](=O)[O-])c12,1.9091207,8.400476,33.134296,6.033191,3.4910946,576.40155,417.63638,136.0697,4.1082804001438635
O=[N+]([O-])c1nnc2c([N+](=O)[O-])c([N+](=O)[O-])[nH]c2n1,1.9056293,8.367176,32.794064,5.722475,3.3923934,592.7575,283.62277,249.85187,3.649967349068838
O=c1[nH]n2c(nc([N+](=O)[O-])c3nnnnc32)c1[N+](=O)[O-],1.9029778,7.976723,29.834425,5.12676,2.9971228,585.1308,405.181,257.09982,3.81068278839843
NN=c1c2nc([N+](=O)[O-])c([N+](=O)[O-])nc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9072366,8.552593,34.311993,5.872961,3.6385682,618.6183,386.64944,122.28693,4.094896540253755
O=[N+]([O-])c1c2n[nH]c([N+](=O)[O-])c2c([N+](=O)[O-])c2c1nc([N+](=O)[O-])n1nnnc21,1.9020278,8.09109,30.630589,5.6289544,3.1594262,560.64844,545.5682,229.96698,3.901766653974404
Nc1nc2c([N+](=O)[O-])c3[nH]c([N+](=O)[O-])cn3c([N+](=O)[O-])c-2n1,1.8306328,7.3602805,24.822533,4.591565,2.65798,581.96814,126.59601,269.11307,3.74856951103291
O=c1c([N+](=O)[O-])n[nH]c2nc([N+](=O)[O-])oc12,1.8698317,7.853586,28.640862,5.060527,2.8530262,563.4484,-41.089596,247.54349,3.8350025003930543
O=[N+]([O-])c1[nH]nc2nc([N+](=O)[O-])c3c(nnn3[N+](=O)[O-])c12,1.8967532,8.274133,32.083668,5.772538,3.400463,588.2969,479.1022,121.59157,4.009700300594112
O=[N+]([O-])c1cc2c([N+](=O)[O-])nc3c([N+](=O)[O-])n[nH]c3c2[nH]1,1.8266847,7.3794036,24.917147,4.867675,2.6943758,554.43005,174.20514,269.81586,3.785317304642696
N=c1c2c(=O)[nH]c([N+](=O)[O-])nc2[nH]c(=O)n1[N+](=O)[O-],1.8931807,7.398245,25.744621,3.7715223,2.2814474,609.2124,-244.06093,169.81732,3.803390789678364
O=[N+]([O-])c1nc2nonc2c2n[nH]c([N+](=O)[O-])c12,1.8665129,7.9688883,29.494072,5.778752,3.2246156,557.3905,449.15567,241.84285,3.7887738875303754
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])nc2[nH]nc([N+](=O)[O-])c12,1.9031203,8.329008,32.43342,5.3826637,3.367641,627.0522,243.36343,181.79799,3.9806987172801733
Nc1nc(=O)c2nc3c([N+](=O)[O-])c4c([N+](=O)[O-])[nH]nc4nc3c([N+](=O)[O-])c2n1[N+](=O)[O-],1.8599201,7.613608,26.944925,4.8535857,2.7298474,564.644,193.9701,136.30722,4.048181368106569
O=c1[nH]c([N+](=O)[O-])nc2c1c([N+](=O)[O-])c([N+](=O)[O-])c1c2c([N+](=O)[O-])cn1[N+](=O)[O-],1.903855,7.9832916,29.89503,5.3589716,2.9548655,549.6316,-29.326384,139.75346,3.835621804112318
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])nc2nc([N+](=O)[O-])[nH]c12,1.8856534,8.170265,31.062893,5.152767,3.2033842,622.65936,174.63339,177.23799,4.131879712755286
O=[N+]([O-])c1nc2c(nc([N+](=O)[O-])c3nonc32)o1,1.8841609,8.0141535,29.917336,5.7435274,3.0840378,534.6097,283.69897,243.54582,3.852743118299607
N=c1c([N+](=O)[O-])c(N)[nH]c2nc([N+](=O)[O-])c([N+](=O)[O-])nc12,1.8666922,7.635519,27.130268,4.67259,2.7940977,600.74835,109.87433,237.42004,3.7858699141384626
