smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
N=c1c2c(N)c([N+](=O)[O-])n([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9356861,8.578677,34.763107,5.588577,3.512704,629.6248,50.090946,132.7059,4.339561177256097
O=c1c2c(c([N+](=O)[O-])nn2[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9492401,8.859718,36.968468,5.795025,3.7039704,639.5471,40.279697,138.58636,4.342429697715103
O=c1[nH]c2nc([N+](=O)[O-])nn2c2c1c([N+](=O)[O-])nn2[N+](=O)[O-],1.9160135,8.21083,31.623253,5.207049,3.1092315,598.3725,189.4909,144.56807,4.013059211163289
O=c1n([N+](=O)[O-])c(=NN[N+](=O)[O-])c2[nH]c([N+](=O)[O-])nc2n1[N+](=O)[O-],1.9677819,8.867077,37.35407,5.7157254,3.6559417,640.4098,142.9347,134.18684,4.447892144649359
O=c1n([N+](=O)[O-])c(=N[N+](=O)[O-])c2nn([N+](=O)[O-])c([N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.9601886,8.989615,38.135708,6.157898,3.8375645,622.26117,268.4041,133.929,4.70265559524222
O=[N+]([O-])c1nn2c(nnn2[N+](=O)[O-])c1[N+](=O)[O-],1.9587042,9.34379,41.215622,6.907441,4.411594,637.0654,517.0323,133.48152,3.9233219664559407
O=c1c2nn[nH]c2c([N+](=O)[O-])nn1[N+](=O)[O-],1.8808925,8.341687,32.378098,5.5988665,3.447478,616.4125,248.78253,145.47256,3.8961348796417123
O=[N+]([O-])c1[nH]nc2c1nc([N+](=O)[O-])n2[N+](=O)[O-],1.9288192,8.818125,36.67857,6.2088933,3.872405,622.2622,319.97964,129.36897,3.951245043379018
O=c1n([N+](=O)[O-])c(=N[N+](=O)[O-])c2oc([N+](=O)[O-])nc2n1[N+](=O)[O-],1.9978774,9.046578,39.04265,6.025062,3.6673303,606.0402,37.56821,122.216354,4.451685157589219
O=[N+]([O-])c1nc2c([N+](=O)[O-])nnc-2n([N+](=O)[O-])n1,1.9307417,8.93187,37.671516,6.5002837,4.014827,615.0096,514.4491,115.84346,3.7936904259919153
O=c1n(C=N[N+](=O)[O-])c2nc3nnn([N+](=O)[O-])c3c(=O)n2c2c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n12,1.9107828,8.192247,31.502525,5.300191,3.0806797,580.61444,143.35742,156.32785,4.5622763456677395
O=c1[nH]c([N+](=O)[O-])nc2nn([N+](=O)[O-])c([N+](=O)[O-])c12,1.9121916,8.3073435,32.313053,5.359553,3.2045603,598.668,55.29688,137.8774,3.8044790973706704
O=c1[nH]c2nnc([N+](=O)[O-])nc2c(=O)n1[N+](=O)[O-],1.9180526,7.9778123,30.07382,4.6780095,2.788647,597.21155,11.503085,154.18172,3.7346625413765295
O=c1c2[nH]nnc2c([N+](=O)[O-])nn1[N+](=O)[O-],1.8918835,8.381586,32.856674,5.624469,3.464183,616.7509,259.40414,145.15247,3.886439351913628
O=[N+]([O-])c1nn2c([N+](=O)[O-])nnc2n1[N+](=O)[O-],1.9490862,9.306416,40.922367,6.77937,4.3756847,643.82434,501.37827,111.59335,3.905168120302095
O=c1n(N[N+](=O)[O-])c(=O)n2nc([N+](=O)[O-])nc2n1[N+](=O)[O-],1.9584854,8.770785,36.417152,5.4203076,3.4800386,643.3102,22.526613,128.06998,4.094767536516086
O=c1nnc2c(=N[N+](=O)[O-])n([N+](=O)[O-])c([N+](=O)[O-])nc2n1[N+](=O)[O-],1.9847564,9.065439,39.13158,6.161563,3.816469,617.8319,365.4719,113.237686,4.251907529264743
O=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])nc([N+](=O)[O-])nc12,1.8977742,7.9177732,29.325909,4.903149,2.7975147,572.0637,5.2657495,230.40219,3.634104474636721
N=c1[nH]n([N+](=O)[O-])c(=O)c2c1n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9591445,8.597834,35.11682,5.4169383,3.3849523,625.77405,-18.768446,144.55212,4.503476953765502
Nc1nc2nc(=O)c([N+](=O)[O-])n[nH]c-2c1[N+](=O)[O-],1.8376237,7.4628844,25.594671,4.4728475,2.6637242,598.41077,89.78677,272.3841,3.2666336952226835
O=c1n([N+](=O)[O-])c([N+](=O)[O-])nc2c3[nH]nc([N+](=O)[O-])n3c(=O)n12,1.951825,8.227354,32.18401,4.888588,2.9193616,597.84894,-20.84065,144.9019,4.100793240817466
O=[N+]([O-])c1nc2nn([N+](=O)[O-])nc([N+](=O)[O-])c-2n1,1.9122534,8.760849,36.04515,6.2217026,3.822148,612.44244,413.60037,134.18332,3.871442349068838
Nc1c([N+](=O)[O-])c(=O)n([N+](=O)[O-])c2nc(=O)[nH]n12,1.917349,7.946345,29.800154,4.4351335,2.8019836,635.47406,-128.77666,147.03336,3.8545021690361043
O=c1[nH]nc([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2[N+](=O)[O-],1.9142969,8.498476,33.824566,5.795032,3.479462,600.242,169.56738,120.266556,3.7129477127552857
O=[N+]([O-])c1nc2[nH]nc3c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])nc3c-2n1,1.898657,8.093071,30.756842,5.5475574,3.119241,561.0372,350.0839,212.07101,3.7071520398505804
Nn1c(=O)c2c([N+](=O)[O-])nn([N+](=O)[O-])c2c(=O)n1[N+](=O)[O-],1.9396466,8.620779,35.011692,5.6605906,3.5145535,621.5318,40.568058,150.8469,4.142502594791143
Nn1c(=O)n([N+](=O)[O-])c(=O)c2nn([N+](=O)[O-])nc21,1.9387194,8.509433,34.20617,5.2526684,3.377441,644.7676,91.06543,144.31758,4.06732344563185
O=[N+]([O-])c1nc2c3c([N+](=O)[O-])nn([N+](=O)[O-])c3nc([N+](=O)[O-])n2c1[N+](=O)[O-],1.9466298,8.732386,36.100563,6.1417074,3.61483,585.56726,347.96127,136.87294,4.02449150896695
O=[N+]([O-])c1nc([N+](=O)[O-])n2nn[nH]c12,1.8883338,8.6642475,34.836185,6.062543,3.8966832,643.5445,406.6249,283.095,3.8544741079593443
O=c1nc([N+](=O)[O-])n([N+](=O)[O-])c2nc([N+](=O)[O-])nn12,1.9424682,8.721968,35.87369,5.65843,3.507874,620.34894,171.34787,103.936356,3.930728328139902
O=C(O)c1nc2c(=O)n([N+](=O)[O-])c(=O)n([N+](=O)[O-])c2nc1[N+](=O)[O-],1.9195873,7.9502215,29.781588,4.623218,2.6607907,575.7687,-397.2443,136.40533,3.781653399523517
O=c1[nH]n(N[N+](=O)[O-])c2nc([N+](=O)[O-])n3c([N+](=O)[O-])nnc3c12,1.9109238,8.236073,31.801136,5.2355704,3.200295,613.93097,248.64456,171.59584,4.069735058333636
O=c1[nH]c2c(ncn2[N+](=O)[O-])c(=N[N+](=O)[O-])n1[N+](=O)[O-],1.9452895,8.483237,33.960087,5.346314,3.3338797,624.3977,100.418365,134.2957,4.300778494956024
O=c1c2nc3c([N+](=O)[O-])nn([N+](=O)[O-])c3nc2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9506781,8.501852,34.26953,5.4479136,3.2648103,599.12476,127.787506,135.9413,4.258847045702163
Nc1[nH]c(=O)c2c([N+](=O)[O-])nn([N+](=O)[O-])c2c1[N+](=O)[O-],1.90024,8.072651,30.45879,5.0639052,3.0754263,609.88153,-19.047194,129.59956,3.692062836811557
O=c1nc2n([N+](=O)[O-])nc([N+](=O)[O-])n2c(=O)n1N[N+](=O)[O-],1.9564934,8.687249,35.64876,5.300474,3.3801005,639.3409,-14.597287,135.52528,4.186509634418183
O=c1[nH]c([N+](=O)[O-])c(N[N+](=O)[O-])c2nnc([N+](=O)[O-])n12,1.9240419,8.404324,33.186687,5.297569,3.3017035,624.63513,92.420685,128.9444,3.822989525434978
O=c1c2nc([N+](=O)[O-])nn2c([N+](=O)[O-])c([N+](=O)[O-])n1N[N+](=O)[O-],1.939493,8.85306,36.916153,6.0168114,3.733691,620.59845,184.54434,134.15506,3.88993284989691
O=c1n([N+](=O)[O-])nc([N+](=O)[O-])c2nc([N+](=O)[O-])nn12,1.9633088,8.90388,37.663948,5.9357996,3.6769342,618.2119,233.55392,140.60765,3.7668507896783634
O=c1c2nc([N+](=O)[O-])oc2c([N+](=O)[O-])c(N[N+](=O)[O-])n1[N+](=O)[O-],1.9458181,8.636625,35.23713,5.7790313,3.4203694,589.5973,-54.909306,125.7475,4.087270542204603
O=c1n([N+](=O)[O-])c(=N[N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c2n1[N+](=O)[O-],1.9882904,8.949863,38.220997,5.811482,3.6395147,626.14026,130.64218,127.32881,4.354466696050758
O=c1[nH]nc(N[N+](=O)[O-])n2c([N+](=O)[O-])c([N+](=O)[O-])nc12,1.8952274,8.3882,32.81051,5.46133,3.4068274,625.2546,158.18503,126.6483,3.713145113243396
O=c1nc([N+](=O)[O-])n([N+](=O)[O-])c2nnc([N+](=O)[O-])n12,1.9471283,8.777716,36.382862,5.7779922,3.5819144,619.42334,200.89249,105.32625,3.853037558909133
O=[N+]([O-])c1n[nH]c2c(O)[nH]c([N+](=O)[O-])c12,1.8708632,7.683394,27.37577,4.6362743,2.779428,602.78143,-71.97116,275.30167,3.7493646572654544
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])n1[N+](=O)[O-],1.9670807,9.027888,38.474483,5.8417473,3.7338464,640.1907,-91.134544,153.00182,3.7793229973464273
O=c1[nH]n([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])nc12,1.9297988,8.556791,34.428078,5.8602815,3.4436152,586.49146,63.690327,131.10811,3.803157365283923
NN=c1c2c(=O)[nH]c(=O)n([N+](=O)[O-])c2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9312658,8.17406,31.444,4.7988753,2.9971247,627.80194,-67.16515,129.2733,4.062820542204603
O=c1c2c(=O)n(N[N+](=O)[O-])c(=O)[nH]c2nc([N+](=O)[O-])n1N[N+](=O)[O-],1.9052815,8.061071,30.349283,4.6709433,2.8992212,623.92365,-250.94917,142.34135,3.9427031336603484
Nc1nc([N+](=O)[O-])c2nc([N+](=O)[O-])nn2c1[N+](=O)[O-],1.9047616,8.332939,32.491272,5.4575343,3.365363,618.5162,249.77512,255.93835,3.6549544819860547
O=c1c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9662457,8.878925,37.397774,5.7566714,3.6000986,624.87726,-9.847196,134.31517,4.240423374709621
O=c1[nH]c2c([N+](=O)[O-])nn([N+](=O)[O-])c2c2nc([N+](=O)[O-])nn12,1.9385564,8.285764,32.449417,5.2135215,3.111389,597.92676,186.43439,138.34933,3.9046414797421676
O=c1nc2n(c(=N[N+](=O)[O-])n1[N+](=O)[O-])N([N+](=O)[O-])CN2,1.9093498,8.654004,34.945442,5.5066075,3.6913438,672.8717,119.81912,131.71837,4.667105926015531
Nc1[nH]c([N+](=O)[O-])c([N+](=O)[O-])c(=O)c1[N+](=O)[O-],1.9223633,8.250545,31.963556,5.1876283,3.168208,612.5405,-157.78137,239.90762,3.381726689175082
O=c1c2c(N[N+](=O)[O-])noc2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9130851,8.5782995,34.450848,5.6057024,3.5036232,625.77783,-45.0639,127.33406,4.195552004401611
O=c1[nH]c2c([N+](=O)[O-])nc([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])n1[N+](=O)[O-],1.9526818,8.547234,34.58667,5.410811,3.3447745,618.9521,111.2009,139.05672,4.2404750124004185
N=c1nc([N+](=O)[O-])nc2n([N+](=O)[O-])nc([N+](=O)[O-])n12,1.9180995,8.63588,35.054436,5.664657,3.6229873,640.8072,303.07083,130.57637,4.116402481986055
O=c1c2nc3nc([N+](=O)[O-])n4nnc([N+](=O)[O-])c4c3nc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9228879,8.151141,31.489416,5.389298,3.0422578,562.26544,410.67935,135.4581,4.09767403273819
O=c1c([N+](=O)[O-])c2n([N+](=O)[O-])nc(N[N+](=O)[O-])n2c(=O)n1N[N+](=O)[O-],1.9532539,8.800387,36.503296,5.603249,3.5802531,639.96783,-8.369214,132.02216,4.228797508365991
O=c1n(N[N+](=O)[O-])[nH]c2nc3n([N+](=O)[O-])n3c(N[N+](=O)[O-])nc2n1[N+](=O)[O-],1.9475801,8.823172,36.75422,5.6440544,3.7161403,659.98126,248.57498,141.17912,4.657500961838021
O=c1[nH]c(=O)n2c([N+](=O)[O-])nnc2[nH]1,1.8506238,7.1577106,23.541374,3.3969665,2.093807,621.1886,-177.9774,255.32092,3.549242933870275
Nc1nc2[nH]c(=O)n([N+](=O)[O-])c(=O)n2c1[N+](=O)[O-],1.9012923,7.7040734,27.83452,4.0043683,2.5281847,635.40027,-230.47343,182.85632,3.907883511098298
Nc1c([N+](=O)[O-])nc2c(=O)n([N+](=O)[O-])c([N+](=O)[O-])nn12,1.92683,8.490046,34.031742,5.4715233,3.4114554,623.7393,126.23398,140.56805,3.790775262847058
Nc1c([N+](=O)[O-])nc2n(N[N+](=O)[O-])c(=O)[nH]n2c1=O,1.8809606,7.8344374,28.59923,4.415984,2.8417985,648.0444,-106.61438,155.45245,3.990643405062979
O=c1nnc2c([nH]1)c(=O)n(N[N+](=O)[O-])c(=O)n2N[N+](=O)[O-],1.8929405,8.013695,29.928144,4.6289377,2.9339952,637.44855,-74.24901,146.04503,4.0734848292233785
O=c1c2[nH]c3c(c([N+](=O)[O-])nn3[N+](=O)[O-])c2nnn1N[N+](=O)[O-],1.8989382,8.320068,32.368073,5.5478363,3.3895087,611.8991,325.9285,147.74168,4.206854413172346
O=[N+]([O-])N=Cc1nc2c(nc([N+](=O)[O-])n3nc([N+](=O)[O-])nc23)c(=N[N+](=O)[O-])n1[N+](=O)[O-],1.9073454,8.532522,34.15195,5.97407,3.5880184,598.9193,537.39996,128.8753,4.537968207772926
O=c1c([N+](=O)[O-])c([N+](=O)[O-])n([N+](=O)[O-])c2c1nnc1nnc([N+](=O)[O-])n12,1.919802,8.530771,34.241554,5.9988866,3.4973228,579.9253,413.41965,119.82623,3.9421251416375735
O=c1n(N[N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c2n1[N+](=O)[O-],1.9600235,9.131878,39.36242,6.202786,3.985533,642.0885,160.47147,132.89825,4.309462628441818
O=c1n(N[N+](=O)[O-])c2n[nH]c([N+](=O)[O-])c2n1N[N+](=O)[O-],1.9079479,8.702604,35.40378,5.7308493,3.791148,663.55334,177.77927,149.53734,4.288102732982148
O=c1nc2[nH]nc([N+](=O)[O-])c2c([N+](=O)[O-])[nH]1,1.8546835,7.5743904,26.377861,4.421094,2.6168625,596.6081,-27.39108,249.23024,3.5881513376023566
O=[N+]([O-])c1nc2n(O)c([N+](=O)[O-])nn2c1[N+](=O)[O-],1.9338224,8.928571,37.49359,6.3405056,3.9399445,620.1964,241.97214,247.42278,3.7863260642897885
Nc1c([N+](=O)[O-])n([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2[N+](=O)[O-],1.927668,8.8984585,37.164925,6.3682766,4.004044,628.3285,274.09824,139.26257,4.108951312739861
Nn1nc([N+](=O)[O-])c2c(=O)n([N+](=O)[O-])n([N+](=O)[O-])c(=O)c21,1.9328288,8.608146,34.894753,5.660738,3.527892,623.3564,44.54227,139.31123,4.1139384922270406
O=[N+]([O-])c1nc2c(nc([N+](=O)[O-])n2[N+](=O)[O-])[nH]1,1.9065593,8.619857,34.816677,5.823896,3.6404765,625.0669,222.66351,126.11522,3.9394758126097864
O=c1[nH]n(N[N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c12,1.9302914,8.72221,35.728813,5.710044,3.6663654,643.90204,127.06967,150.89671,4.25811509737067
O=c1nc([N+](=O)[O-])n2[nH]nnc2n1,1.8230853,7.766099,27.542595,4.650082,2.9507551,637.1039,218.01837,256.92227,3.8361089807780564
Nn1c(=O)[nH]c2nc([N+](=O)[O-])n([N+](=O)[O-])c(=O)c21,1.8863055,7.86934,28.91155,4.5402365,2.8386495,628.8068,-102.175224,147.62886,3.777275982456727
O=c1c2c(nc([N+](=O)[O-])n1[N+](=O)[O-])c(=O)n([N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.9435878,8.399564,33.381287,5.2845426,3.1308792,591.79767,-124.66599,137.08603,4.378152115684175
O=[N+]([O-])c1nnc2n([N+](=O)[O-])nc([N+](=O)[O-])n12,1.9496036,9.287201,40.725628,6.7428055,4.343417,642.6012,476.605,118.8781,3.934848120302094
O=c1nc([N+](=O)[O-])nc2n([N+](=O)[O-])nc([N+](=O)[O-])n12,1.948709,8.702762,35.84712,5.59524,3.4603798,618.5494,138.38318,122.01218,3.9342120204475943
O=c1[nH]c([N+](=O)[O-])cn2nc([N+](=O)[O-])nc12,1.8367604,7.5835867,26.306276,4.635096,2.7154362,589.2621,14.209384,268.7786,3.588193198067474
O=c1c2c(nc([N+](=O)[O-])n1[N+](=O)[O-])c1n[nH]nc1n2N[N+](=O)[O-],1.8866854,8.269805,31.891024,5.5324125,3.3811553,612.0366,325.19962,136.38544,4.195178978929169
O=c1c2c(n(N[N+](=O)[O-])c(=O)n2[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9729862,8.877326,37.423225,5.5506625,3.5641797,642.64526,-135.49275,138.76144,4.469920878671468
Nc1[nH]c2nnc([N+](=O)[O-])n2c(=O)c1[N+](=O)[O-],1.8753289,7.758536,27.8981,4.5097604,2.8002865,623.85645,35.468678,269.6867,3.677731197225172
Nc1nc([N+](=O)[O-])c2c(n1)c1nc3c([N+](=O)[O-])c([N+](=O)[O-])c4nc([N+](=O)[O-])nn4c3nc1n2[N+](=O)[O-],1.8706775,7.842574,28.720446,5.224598,2.9544244,565.69415,438.7277,141.70473,4.132012779566395
N=c1c2nc([N+](=O)[O-])nc([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9426224,8.579826,34.87371,5.6448436,3.4200761,604.54193,127.06232,116.67062,4.120044466521036
O=[N+]([O-])c1nnc2[nH]c(O)c([N+](=O)[O-])n12,1.894902,8.131083,30.743702,5.006631,3.1116323,623.61957,40.801594,267.34546,3.8514938880346854
O=c1c2nnc([N+](=O)[O-])n2c([N+](=O)[O-])nn1[N+](=O)[O-],1.9456695,8.906104,37.47324,6.136718,3.7882733,616.17944,285.28354,144.00827,3.799458481986056
O=c1[nH]c2c([N+](=O)[O-])nn([N+](=O)[O-])c2n1N[N+](=O)[O-],1.937067,8.746332,35.890934,5.6411133,3.6523209,649.6292,106.380615,147.43552,4.104555712755286
O=c1c2c([N+](=O)[O-])nc([N+](=O)[O-])c([N+](=O)[O-])c2nnn1[N+](=O)[O-],1.9441893,8.681774,35.681732,6.0903845,3.5531206,579.21466,223.67966,143.37947,3.7604136191276805
Nc1nc([N+](=O)[O-])c([N+](=O)[O-])n2nc([N+](=O)[O-])nc12,1.878427,8.262739,31.684778,5.480838,3.3788807,618.3581,249.82556,229.63757,3.5563698666014414
O=c1nc([N+](=O)[O-])n([N+](=O)[O-])c2c1n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9806868,8.89878,37.68601,5.822815,3.5333326,605.67535,-20.138365,119.073364,4.165009655633547
O=c1c2nc([N+](=O)[O-])nc([N+](=O)[O-])c2c([N+](=O)[O-])nn1[N+](=O)[O-],1.9474595,8.628896,35.272,5.8836093,3.4377651,582.59644,161.91107,145.00429,3.8358751575892187
O=c1[nH]c2[nH]c(=O)n([N+](=O)[O-])c2c(=O)n1N[N+](=O)[O-],1.9105208,7.81279,28.649767,4.1410036,2.5880747,629.2351,-326.8273,159.25424,4.058126789678362
O=c1[nH]c([N+](=O)[O-])nc2c1c(N[N+](=O)[O-])nn2[N+](=O)[O-],1.900277,8.308735,32.23694,5.233969,3.265164,626.2386,69.010254,131.67879,3.954405200326126
O=[N+]([O-])NN=C1C([O-])=Nn2c1nn[n+]2N[N+](=O)[O-],1.8957325,8.902713,36.69063,6.2272716,4.1740746,674.75995,554.17004,151.14426,5.313443683448743
Nc1nn([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.930219,8.941245,37.46498,5.5434294,3.859293,699.73175,31.97046,157.35503,4.037622966792043
O=c1c2c([N+](=O)[O-])c(O)oc2n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9581205,8.293467,32.675026,5.014164,2.8923748,575.7319,-451.08673,143.97115,4.044859005047554
Nc1nc(=O)n([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nn12,1.9061248,8.370272,32.809246,5.2811027,3.3228314,630.96747,84.960266,128.64891,3.7821666829654017
O=c1[nH]n2c(=O)n([N+](=O)[O-])nc([N+](=O)[O-])c2c1[N+](=O)[O-],1.9677644,8.615448,35.280235,5.49019,3.330908,606.7295,-14.614163,151.3803,3.8446607658056386
Nc1c([N+](=O)[O-])n([N+](=O)[O-])n2nc([N+](=O)[O-])c([N+](=O)[O-])c12,1.9338379,8.923891,37.538685,6.3609695,4.00254,628.7408,271.14676,127.97829,3.876984646073195
O=c1n([N+](=O)[O-])nc2nc([N+](=O)[O-])nc([N+](=O)[O-])n12,1.9523977,8.739928,36.2223,5.655193,3.4920392,616.67847,156.84705,143.24252,3.870395097370671
O=c1nc2n([N+](=O)[O-])c3c(nc-2c(=O)[nH]1)n([N+](=O)[O-])c(=O)n3C=N[N+](=O)[O-],1.9001248,7.7841806,28.456863,4.4729495,2.6297674,590.8912,-111.934494,134.4602,4.338499038761099
O=[N+]([O-])C1=NN([N+](=O)[O-])c2nnc3nc([N+](=O)[O-])n1n23,1.9460447,9.022045,38.56367,6.3707733,4.0510006,633.5321,604.11096,119.44319,4.335320923596566
O=c1c2nc([N+](=O)[O-])n(N[N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9405557,8.794607,36.33382,5.692371,3.6316028,639.3237,13.5453825,132.80202,4.302122478780193
O=[N+]([O-])c1nn2c([N+](=O)[O-])noc2c1[N+](=O)[O-],1.9408203,9.025324,38.295288,6.7586684,4.0256596,591.9171,296.1576,246.3276,3.7153004279944017
O=c1c2nc([N+](=O)[O-])nn2c([N+](=O)[O-])c([N+](=O)[O-])n1[N+](=O)[O-],1.9686086,8.936732,37.91486,6.1278586,3.6895285,599.21356,160.91696,139.16582,3.7865031142717775
O=[N+]([O-])c1nnc2onc([N+](=O)[O-])n12,1.8966047,8.851553,36.48335,6.531767,4.007349,611.80505,356.2123,243.40974,3.929319856947199
O=c1[nH]nc([N+](=O)[O-])c2oc([O-])nc12,1.856745,7.299211,24.608835,4.128015,2.2641814,551.24817,-187.2695,257.12897,3.9248526504694663
O=[N+]([O-])c1nc(O)c2nc([N+](=O)[O-])n([N+](=O)[O-])c2n1,1.9068582,8.305836,32.37569,5.369446,3.2227447,600.0442,54.85413,129.40271,3.8190480204475934
O=c1[nH]nc2[nH]nc([N+](=O)[O-])c2c1[N+](=O)[O-],1.8854674,7.892568,29.016378,4.987604,2.9547045,595.48975,108.088104,243.42549,3.470143466403788
O=c1c2c(N[N+](=O)[O-])c([N+](=O)[O-])nc([N+](=O)[O-])c2nc2n(C=N[N+](=O)[O-])c([N+](=O)[O-])nn12,1.9016656,8.238593,31.825535,5.4464936,3.219849,591.1657,217.80997,129.13278,4.370506538776027
O=c1[nH]c2nc3nc([N+](=O)[O-])nn3c([N+](=O)[O-])c2n1[N+](=O)[O-],1.9263747,8.213619,31.847197,5.0960183,3.0523324,599.85425,169.9697,132.56683,3.9073215318934063
O=[N+]([O-])NC1=C([N+](=O)[O-])N([N+](=O)[O-])C([N+](=O)[O-])=NN1,1.9585556,9.4960165,42.46707,6.8163066,4.5946755,675.22687,271.96286,118.18126,4.447577671938959
O=[N+]([O-])c1nc2nn[nH]c2nc1[N+](=O)[O-],1.8231795,8.037279,29.572721,5.5160213,3.3615212,610.13043,391.51108,220.25664,3.803258447134123
O=c1n([N+](=O)[O-])c2ncnc-2c([N+](=O)[O-])n1[N+](=O)[O-],1.9153626,8.442136,33.48318,5.681955,3.406134,598.1853,147.22757,122.77255,3.8079434050629786
O=c1c2c([N+](=O)[O-])nn([N+](=O)[O-])c2nc2n(N[N+](=O)[O-])c([N+](=O)[O-])nn12,1.935787,8.658902,35.28866,5.7816057,3.5439065,613.76337,275.45547,132.6986,4.187119790467005
O=[N+]([O-])NN=c1c([N+](=O)[O-])nn([N+](=O)[O-])c2[nH]nnc12,1.8937501,8.790971,35.9855,6.2113204,4.0552335,653.62683,536.0138,154.77122,4.420956821032463
O=c1c2c([N+](=O)[O-])nn([N+](=O)[O-])c2nc2n(C=N[N+](=O)[O-])c([N+](=O)[O-])nn12,1.923502,8.42378,33.418365,5.561903,3.3339956,600.07434,285.82748,140.42427,4.370824038761098
O=c1[nH]c(=NN[N+](=O)[O-])c2c(nnn2[N+](=O)[O-])n1[N+](=O)[O-],1.9588886,8.86266,37.11015,5.6568556,3.7125587,658.99713,258.48312,133.75252,4.583673565487114
Nc1nn([N+](=O)[O-])c2c(=O)n(N[N+](=O)[O-])c(=O)n([N+](=O)[O-])c12,1.9242188,8.481421,33.816296,5.26769,3.3883393,644.7991,-17.451582,145.89648,4.278330644636149
O=c1c2c(nc([N+](=O)[O-])n1N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2N[N+](=O)[O-],1.9485769,8.808386,36.6477,5.672842,3.6169033,638.82043,9.057086,131.27742,4.301822123750606
Nn1c2[nH]c(=O)n([N+](=O)[O-])c(=N[N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.9062502,8.519858,33.848507,5.4309034,3.6237423,669.9858,191.74542,144.1364,4.813336354534236
Nc1n[nH]c2nc([N+](=O)[O-])n([N+](=O)[O-])c(=O)c12,1.8459849,7.7384424,27.671398,4.621736,2.8937926,628.4909,48.214054,148.22256,3.6802419664559407
Nc1nc([N+](=O)[O-])nc2nc([N+](=O)[O-])n([N+](=O)[O-])c(=O)c12,1.8829056,7.94743,29.509016,4.8823495,2.9367743,602.38257,28.001757,137.4682,3.7073848791734285
O=[N+]([O-])c1nc2c3c(O)[nH]c(O)c3nnn2c1[N+](=O)[O-],1.8772296,7.4487677,25.801893,4.379772,2.501389,574.4991,-45.31512,262.90723,3.7485824620581045
N[N+]([O-])=Nn1c([N+](=O)[O-])nn2nc([N+](=O)[O-])nc12,1.8933043,8.98444,37.52272,6.2300844,4.2702227,686.32635,547.6555,173.21887,4.385835618299606
O=c1[nH]c([N+](=O)[O-])nc2c1[nH]c(=O)n2[N+](=O)[O-],1.9238192,7.742489,28.38084,4.153689,2.491301,603.91974,-219.05492,148.05406,3.6727650433790178
N=c1c2c(n(N)c(=O)n1[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.959122,8.610198,35.235683,5.275796,3.4192853,650.2274,-8.937024,143.38882,4.38719615938456
O=[N+]([O-])c1nc2nnnn2c([N+](=O)[O-])c1[N+](=O)[O-],1.9259968,8.853491,36.73254,6.404656,3.910245,609.5157,501.87125,214.01167,3.429346195222684
O=c1c2nc3c(nc2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1c3nnn1[N+](=O)[O-],1.9341375,8.306935,32.601673,5.471439,3.1441884,574.3169,215.88892,134.52994,4.341419769985358
